avlc1-L02
Graph Created on: 2024-07-22 12:03:48.823
Recording on: 2024-07-22 12:08:14.680
2 msec/sample
3 channels
EMG
mV
Integrated EMG (est.)
mV-sec
Clench Force
kg
CH1	CH40	CH41	
0.105591	0.100769	2.16239	
0.0708008	0.100861	2.12751	
0.022583	0.100305	2.09263	
0.0933838	0.100903	2.05776	
0.0970459	0.101257	2.02288	
0.0952148	0.100433	1.988	
0.0622559	0.0988037	1.95313	
0.10498	0.0980713	1.91825	
0.149536	0.0970154	1.88337	
0.151367	0.0964478	1.84849	
0.0231934	0.094812	1.83105	
0.0616455	0.0936279	1.81362	
0.012207	0.0921509	1.77874	
0.0280762	0.0916809	1.7613	
0.0537109	0.0911316	1.74386	
-0.043335	0.0907532	1.74386	
-0.0610352	0.090033	1.72642	
0.000610352	0.0878906	1.70898	
-0.0170898	0.0876831	1.67411	
-0.00854492	0.0869873	1.65667	
0.057373	0.086145	1.63923	
0.0170898	0.0843506	1.60435	
-0.00732422	0.0825928	1.58691	
-0.0305176	0.0826843	1.55204	
0.00610352	0.081897	1.5346	
0.0341797	0.0816101	1.51716	
0.00427246	0.0791382	1.48228	
-0.0177002	0.0775879	1.46484	
-0.00671387	0.0768677	1.42997	
-0.0439453	0.0756714	1.41253	
0.0750732	0.0748779	1.37765	
0.0262451	0.0742615	1.36021	
-0.020752	0.0742676	1.32533	
0.03479	0.0737244	1.29046	
0.0750732	0.0731812	1.27302	
-0.020752	0.0722961	1.23814	
0.0793457	0.0718811	1.20326	
0.122681	0.071875	1.18583	
0.0775146	0.0717163	1.16839	
0.146484	0.0725403	1.13351	
0.0604248	0.0729797	1.11607	
0.0817871	0.0736389	1.09863	
0.159912	0.0747864	1.08119	
0.0830078	0.0752686	1.06376	
0.0543213	0.075354	1.04632	
0.102539	0.0763	1.04632	
0.020752	0.0765076	1.02888	
0.0213623	0.0763428	1.01144	
-0.0823975	0.0767639	0.994001	
-0.0610352	0.0772278	0.976562	
-0.0671387	0.077301	0.959124	
-0.140991	0.0782715	0.959124	
-0.172119	0.0799072	0.941685	
-0.228882	0.0819885	0.924247	
-0.24231	0.0838928	0.906808	
-0.20813	0.0855286	0.906808	
-0.267334	0.0881226	0.889369	
-0.318604	0.0908447	0.889369	
-0.253906	0.0929321	0.871931	
-0.230713	0.0943787	0.854492	
-0.283203	0.0966675	0.854492	
-0.255737	0.097699	0.837054	
-0.179443	0.0976135	0.837054	
-0.198364	0.0974243	0.819615	
-0.238037	0.0991699	0.819615	
-0.222778	0.101324	0.802176	
-0.15686	0.101141	0.802176	
-0.181274	0.100806	0.784738	
-0.288696	0.100958	0.784738	
-0.291748	0.102161	0.767299	
-0.26001	0.104364	0.767299	
-0.249634	0.106232	0.767299	
-0.265503	0.108459	0.74986	
-0.342407	0.111688	0.74986	
-0.296021	0.114343	0.732422	
-0.227051	0.114429	0.732422	
-0.197754	0.113873	0.714983	
-0.250244	0.113751	0.714983	
-0.195923	0.114069	0.697545	
-0.150146	0.115094	0.697545	
-0.205078	0.116687	0.680106	
-0.15625	0.117499	0.680106	
-0.205078	0.118573	0.662667	
-0.20752	0.119177	0.662667	
-0.187378	0.119623	0.662667	
-0.212402	0.120874	0.645229	
-0.20874	0.122034	0.645229	
-0.175781	0.122449	0.645229	
-0.202637	0.12323	0.645229	
-0.159912	0.123718	0.645229	
-0.202637	0.125684	0.62779	
-0.100708	0.125848	0.62779	
-0.0964355	0.125403	0.62779	
-0.12207	0.125781	0.62779	
-0.151978	0.126801	0.62779	
-0.107422	0.126898	0.610352	
-0.0976563	0.127216	0.610352	
-0.0939941	0.127753	0.610352	
-0.166016	0.129102	0.592913	
-0.167847	0.129822	0.592913	
-0.123901	0.130005	0.592913	
-0.114136	0.130438	0.575474	
-0.183105	0.132043	0.575474	
-0.111694	0.132227	0.575474	
-0.119019	0.132446	0.575474	
-0.154419	0.133038	0.558036	
-0.127563	0.133691	0.558036	
-0.17395	0.134381	0.558036	
-0.152588	0.134412	0.558036	
-0.130005	0.134198	0.558036	
-0.211182	0.136078	0.540597	
-0.17334	0.137195	0.540597	
-0.145874	0.138531	0.540597	
-0.195923	0.14021	0.540597	
-0.110474	0.140778	0.523158	
-0.153198	0.141876	0.523158	
-0.123901	0.142505	0.523158	
-0.0762939	0.143262	0.523158	
-0.0909424	0.144	0.50572	
-0.123291	0.145148	0.50572	
-0.045166	0.145026	0.50572	
-0.0170898	0.145026	0.50572	
-0.0396729	0.145349	0.50572	
-0.143433	0.146478	0.50572	
-0.0384521	0.146802	0.50572	
-0.0457764	0.146918	0.50572	
-0.055542	0.14743	0.50572	
-0.197754	0.149231	0.50572	
-0.100098	0.150165	0.488281	
-0.117188	0.150897	0.488281	
-0.128174	0.151428	0.488281	
-0.0823975	0.15199	0.488281	
-0.10437	0.152826	0.488281	
-0.130005	0.153778	0.488281	
-0.0738525	0.153766	0.488281	
-0.0915527	0.154474	0.488281	
-0.065918	0.15434	0.488281	
-0.0646973	0.15376	0.470843	
-0.135498	0.15434	0.470843	
-0.0653076	0.153528	0.470843	
-0.106201	0.153986	0.470843	
-0.0671387	0.153839	0.470843	
-0.0628662	0.152869	0.470843	
-0.0744629	0.152783	0.470843	
-0.0640869	0.152881	0.470843	
-0.0793457	0.152649	0.453404	
-0.0506592	0.152948	0.453404	
-0.0354004	0.153088	0.453404	
-0.0732422	0.152997	0.453404	
-0.0415039	0.152802	0.453404	
-0.0128174	0.152258	0.453404	
-0.0323486	0.151172	0.453404	
-0.0286865	0.149738	0.453404	
0.00549316	0.147504	0.453404	
-0.0012207	0.145093	0.453404	
-0.0134277	0.143146	0.453404	
0.0238037	0.14071	0.453404	
0.00915527	0.137616	0.453404	
0.03479	0.135425	0.453404	
0.0592041	0.13371	0.453404	
0.0286865	0.131165	0.453404	
0.0622559	0.12923	0.453404	
0.0384521	0.12782	0.453404	
0.00427246	0.125879	0.453404	
0.0592041	0.124091	0.453404	
0.0140381	0.122003	0.453404	
-0.0219727	0.120654	0.453404	
0.00610352	0.118903	0.453404	
0.00183105	0.116034	0.453404	
-0.00488281	0.113165	0.453404	
0.0134277	0.110699	0.453404	
0.0622559	0.108826	0.453404	
0.0335693	0.106506	0.453404	
-0.0439453	0.103522	0.453404	
0.0134277	0.100696	0.453404	
0.0360107	0.0987854	0.453404	
-0.000610352	0.096814	0.453404	
-0.0396729	0.0947083	0.453404	
-0.045166	0.0932007	0.453404	
-0.045166	0.0921509	0.453404	
-0.0317383	0.0904175	0.453404	
-0.0262451	0.0891174	0.453404	
-0.0585938	0.0876526	0.453404	
-0.0598145	0.0861755	0.453404	
0.00854492	0.0843872	0.453404	
-0.114136	0.0834045	0.453404	
-0.0744629	0.0820618	0.453404	
-0.0640869	0.0809448	0.453404	
-0.0720215	0.0796387	0.453404	
-0.0384521	0.0784241	0.453404	
-0.202637	0.0784241	0.453404	
-0.0866699	0.0782837	0.453404	
-0.109253	0.0784119	0.453404	
-0.181885	0.07901	0.453404	
-0.204468	0.0795349	0.453404	
-0.195313	0.0804138	0.453404	
-0.249023	0.0819275	0.453404	
-0.276489	0.0837524	0.453404	
-0.335693	0.0854492	0.453404	
-0.32959	0.0870667	0.453404	
-0.344238	0.08927	0.453404	
-0.339966	0.0915283	0.435965	
-0.430298	0.0940002	0.435965	
-0.404663	0.0969299	0.435965	
-0.36377	0.0993774	0.435965	
-0.374756	0.101581	0.435965	
-0.418701	0.104492	0.435965	
-0.419922	0.106952	0.435965	
-0.390625	0.109332	0.435965	
-0.390625	0.111938	0.435965	
-0.478516	0.114612	0.435965	
-0.458984	0.117468	0.435965	
-0.456543	0.120575	0.435965	
-0.556641	0.124182	0.435965	
-0.581665	0.128894	0.435965	
-0.6073	0.133435	0.435965	
-0.576172	0.137958	0.435965	
-0.57251	0.14292	0.435965	
-0.610352	0.148114	0.435965	
-0.704346	0.153925	0.435965	
-0.680542	0.160278	0.435965	
-0.608521	0.166193	0.435965	
-0.615845	0.171954	0.453404	
-0.706787	0.177588	0.453404	
-0.692749	0.184131	0.453404	
-0.648804	0.190161	0.453404	
-0.682373	0.196429	0.453404	
-0.706177	0.201514	0.453404	
-0.670166	0.207214	0.435965	
-0.637817	0.212421	0.435965	
-0.650024	0.217639	0.435965	
-0.662842	0.223444	0.435965	
-0.680542	0.229205	0.435965	
-0.633545	0.234241	0.435965	
-0.59021	0.239404	0.435965	
-0.650024	0.244989	0.435965	
-0.611572	0.250446	0.435965	
-0.577393	0.255573	0.435965	
-0.606079	0.260278	0.435965	
-0.592651	0.265552	0.435965	
-0.653076	0.271021	0.418527	
-0.570068	0.27605	0.418527	
-0.559082	0.281012	0.418527	
-0.609741	0.286365	0.418527	
-0.623169	0.291956	0.418527	
-0.601196	0.297174	0.418527	
-0.55481	0.302216	0.418527	
-0.565796	0.30752	0.418527	
-0.617676	0.312964	0.418527	
-0.654297	0.319092	0.418527	
-0.600586	0.324969	0.418527	
-0.618896	0.330835	0.418527	
-0.663452	0.337183	0.418527	
-0.673218	0.34386	0.418527	
-0.689087	0.350739	0.418527	
-0.658569	0.35719	0.418527	
-0.669556	0.363647	0.418527	
-0.675659	0.370313	0.418527	
-0.626831	0.376233	0.418527	
-0.611572	0.381757	0.418527	
-0.726318	0.388733	0.418527	
-0.67627	0.394873	0.418527	
-0.645752	0.400946	0.418527	
-0.719604	0.408099	0.418527	
-0.69458	0.414453	0.418527	
-0.730591	0.421619	0.418527	
-0.699463	0.428394	0.418527	
-0.651245	0.434845	0.418527	
-0.664063	0.441467	0.418527	
-0.748291	0.448901	0.418527	
-0.685425	0.455621	0.418527	
-0.629883	0.461298	0.418527	
-0.65918	0.467554	0.418527	
-0.727539	0.47439	0.418527	
-0.737305	0.481628	0.418527	
-0.692139	0.48819	0.418527	
-0.691528	0.495099	0.418527	
-0.756226	0.502264	0.418527	
-0.701294	0.508826	0.418527	
-0.697021	0.515344	0.418527	
-0.722656	0.522253	0.418527	
-0.721436	0.529205	0.418527	
-0.748901	0.536108	0.418527	
-0.710449	0.542615	0.418527	
-0.67749	0.549304	0.418527	
-0.752563	0.555688	0.418527	
-0.727539	0.562219	0.418527	
-0.684204	0.56842	0.418527	
-0.698242	0.574683	0.418527	
-0.64209	0.580719	0.418527	
-0.708618	0.585779	0.418527	
-0.682373	0.591736	0.418527	
-0.612183	0.596765	0.418527	
-0.662842	0.601575	0.418527	
-0.703125	0.606561	0.418527	
-0.662842	0.611237	0.418527	
-0.664063	0.615387	0.418527	
-0.648193	0.619104	0.401088	
-0.679321	0.62254	0.401088	
-0.675049	0.625995	0.401088	
-0.648193	0.629034	0.401088	
-0.618896	0.631824	0.401088	
-0.645142	0.633972	0.401088	
-0.576172	0.635687	0.401088	
-0.552368	0.637573	0.401088	
-0.524902	0.639075	0.401088	
-0.498047	0.639868	0.401088	
-0.55542	0.641223	0.401088	
-0.462036	0.641937	0.401088	
-0.405884	0.64209	0.401088	
-0.484009	0.642145	0.418527	
-0.440674	0.641962	0.418527	
-0.415649	0.641553	0.418527	
-0.444946	0.640436	0.418527	
-0.383301	0.638452	0.418527	
-0.448608	0.636865	0.418527	
-0.380859	0.634912	0.401088	
-0.335693	0.632544	0.401088	
-0.336914	0.62981	0.401088	
-0.349731	0.626263	0.401088	
-0.276489	0.622223	0.401088	
-0.273438	0.618872	0.401088	
-0.20874	0.614801	0.401088	
-0.205078	0.609784	0.401088	
-0.219116	0.605048	0.401088	
-0.172119	0.600281	0.401088	
-0.181885	0.595276	0.401088	
-0.214233	0.590356	0.418527	
-0.161743	0.585272	0.418527	
-0.157471	0.580469	0.418527	
-0.205688	0.576025	0.418527	
-0.166016	0.571057	0.401088	
-0.197754	0.566229	0.401088	
-0.147095	0.561365	0.401088	
-0.125732	0.55672	0.401088	
-0.182495	0.552045	0.401088	
-0.164185	0.547571	0.401088	
-0.130005	0.543097	0.401088	
-0.158691	0.538623	0.401088	
-0.142212	0.534119	0.401088	
-0.230103	0.529889	0.401088	
-0.197754	0.526166	0.401088	
-0.189819	0.522473	0.401088	
-0.217285	0.518549	0.401088	
-0.314331	0.51546	0.401088	
-0.268555	0.512134	0.401088	
-0.265503	0.509241	0.401088	
-0.293579	0.506519	0.401088	
-0.327759	0.503619	0.401088	
-0.338135	0.500458	0.401088	
-0.307617	0.497528	0.401088	
-0.27832	0.494122	0.401088	
-0.357056	0.491058	0.401088	
-0.299072	0.487317	0.401088	
-0.291748	0.483344	0.401088	
-0.31189	0.479877	0.401088	
-0.2771	0.475952	0.401088	
-0.309448	0.47229	0.401088	
-0.270996	0.468732	0.401088	
-0.264893	0.465265	0.401088	
-0.303345	0.461035	0.38365	
-0.286865	0.457141	0.38365	
-0.261841	0.453302	0.38365	
-0.291748	0.449023	0.38365	
-0.252686	0.444604	0.38365	
-0.285034	0.440149	0.38365	
-0.268555	0.43584	0.38365	
-0.214844	0.431476	0.38365	
-0.24292	0.427264	0.38365	
-0.264282	0.422424	0.38365	
-0.202026	0.41759	0.38365	
-0.232544	0.413617	0.38365	
-0.222778	0.409253	0.38365	
-0.233154	0.404309	0.38365	
-0.241699	0.399353	0.38365	
-0.20813	0.394513	0.366211	
-0.189209	0.38949	0.366211	
-0.241089	0.384338	0.366211	
-0.186157	0.379187	0.38365	
-0.15625	0.373779	0.38365	
-0.202026	0.368573	0.38365	
-0.170288	0.363062	0.38365	
-0.198364	0.357556	0.38365	
-0.187988	0.352332	0.38365	
-0.134888	0.346906	0.38365	
-0.241089	0.341791	0.38365	
-0.217896	0.336694	0.38365	
-0.181885	0.331671	0.38365	
-0.185547	0.326544	0.366211	
-0.160522	0.321729	0.366211	
-0.194092	0.316583	0.366211	
-0.162354	0.311383	0.366211	
-0.137939	0.306641	0.366211	
-0.136719	0.301379	0.366211	
-0.176392	0.296112	0.366211	
-0.144653	0.29093	0.366211	
-0.135498	0.285645	0.366211	
-0.148315	0.280646	0.38365	
-0.175781	0.27561	0.38365	
-0.179443	0.270654	0.38365	
-0.144653	0.265619	0.38365	
-0.163574	0.261066	0.38365	
-0.239258	0.257007	0.38365	
-0.206909	0.253314	0.38365	
-0.205688	0.249847	0.38365	
-0.219116	0.24679	0.38365	
-0.223999	0.244049	0.38365	
-0.2771	0.241266	0.38365	
-0.252075	0.239166	0.38365	
-0.195313	0.237061	0.38365	
-0.237427	0.234595	0.38365	
-0.223999	0.232428	0.38365	
-0.224609	0.230518	0.38365	
-0.241089	0.228479	0.38365	
-0.184937	0.226495	0.38365	
-0.245972	0.224469	0.38365	
-0.233154	0.222992	0.38365	
-0.177612	0.221411	0.38365	
-0.186157	0.219904	0.38365	
-0.219727	0.218604	0.38365	
-0.217896	0.218018	0.38365	
-0.22522	0.217535	0.38365	
-0.205688	0.217505	0.38365	
-0.211792	0.217572	0.38365	
-0.241089	0.217792	0.38365	
-0.223389	0.218304	0.38365	
-0.214844	0.218634	0.366211	
-0.316162	0.219653	0.366211	
-0.234985	0.220386	0.366211	
-0.187988	0.220691	0.366211	
-0.227661	0.220911	0.366211	
-0.185547	0.221106	0.366211	
-0.24353	0.221564	0.366211	
-0.19165	0.222009	0.366211	
-0.171509	0.222467	0.366211	
-0.19043	0.222546	0.366211	
-0.151367	0.222418	0.366211	
-0.165405	0.222772	0.366211	
-0.162964	0.222815	0.366211	
-0.153198	0.222925	0.38365	
-0.177002	0.222394	0.38365	
-0.135498	0.221771	0.38365	
-0.057373	0.220447	0.38365	
-0.112305	0.219397	0.38365	
-0.164795	0.217902	0.38365	
-0.0787354	0.216003	0.38365	
-0.090332	0.214252	0.38365	
-0.101318	0.212329	0.366211	
-0.128174	0.210333	0.366211	
-0.154419	0.208496	0.366211	
-0.114746	0.206567	0.366211	
-0.088501	0.204669	0.366211	
-0.153809	0.202637	0.366211	
-0.0689697	0.200336	0.366211	
-0.108643	0.198505	0.366211	
-0.117188	0.196558	0.366211	
-0.112915	0.194916	0.366211	
-0.106201	0.192883	0.366211	
-0.0750732	0.190924	0.366211	
-0.0848389	0.189124	0.366211	
-0.163574	0.187726	0.366211	
-0.151978	0.186377	0.366211	
-0.106201	0.184821	0.366211	
-0.0860596	0.182764	0.366211	
-0.0512695	0.18075	0.366211	
-0.107422	0.178973	0.366211	
-0.0762939	0.177051	0.366211	
-0.0421143	0.175323	0.366211	
-0.055542	0.17345	0.366211	
-0.0531006	0.171338	0.366211	
0.012207	0.16944	0.366211	
0.0439453	0.167554	0.366211	
-0.00366211	0.165363	0.366211	
-0.100708	0.164038	0.366211	
0.00244141	0.161646	0.348772	
0.088501	0.160449	0.348772	
0.0506592	0.159064	0.348772	
0.00793457	0.156732	0.348772	
0.00366211	0.154907	0.348772	
0.0134277	0.153479	0.348772	
0.0714111	0.152173	0.348772	
0.136108	0.151831	0.348772	
-0.0128174	0.149976	0.348772	
0.0146484	0.148242	0.348772	
0.106201	0.147955	0.348772	
0.020752	0.145752	0.348772	
0.00671387	0.14364	0.348772	
0.0518799	0.14234	0.348772	
0.0836182	0.141321	0.348772	
0.0671387	0.140387	0.348772	
-0.0689697	0.139136	0.348772	
0.0317383	0.13783	0.348772	
0.0622559	0.137073	0.348772	
0.0744629	0.13645	0.348772	
-0.0500488	0.135187	0.348772	
-0.0756836	0.134497	0.331334	
0.022583	0.133368	0.331334	
0.00854492	0.13197	0.331334	
-0.0378418	0.130591	0.331334	
-0.0488281	0.129285	0.331334	
-0.0354004	0.128192	0.331334	
-0.0189209	0.126746	0.331334	
-0.0579834	0.124933	0.331334	
-0.0140381	0.123004	0.331334	
-0.0213623	0.121161	0.331334	
-0.0299072	0.119269	0.331334	
-0.0128174	0.117157	0.348772	
-0.0695801	0.115082	0.348772	
0.00610352	0.112622	0.348772	
0.0445557	0.111115	0.348772	
-0.0323486	0.109064	0.348772	
-0.0445557	0.107269	0.348772	
0.0201416	0.105225	0.348772	
0.0292969	0.103107	0.348772	
0.113525	0.102393	0.331334	
-0.0921631	0.100854	0.331334	
-0.00305176	0.0985535	0.331334	
0.119019	0.0979675	0.331334	
0.0476074	0.096582	0.331334	
-0.0177002	0.0945618	0.331334	
0.0726318	0.0931091	0.331334	
0.0567627	0.0914246	0.331334	
0.0646973	0.0900146	0.331334	
0.0390625	0.0882874	0.331334	
-0.0195313	0.0860718	0.331334	
0.0476074	0.084314	0.331334	
0.0531006	0.0826965	0.331334	
-0.00610352	0.0795959	0.331334	
0.020752	0.0774536	0.331334	
0.00366211	0.0756104	0.331334	
0.0494385	0.0738281	0.331334	
0.0219727	0.0721924	0.331334	
-0.020752	0.0699646	0.348772	
0.0262451	0.0683105	0.348772	
0.0482178	0.0670776	0.348772	
-0.0445557	0.0656189	0.348772	
-0.0976563	0.0650818	0.348772	
-0.0732422	0.0641602	0.348772	
-0.110474	0.0636353	0.348772	
-0.0787354	0.0628906	0.348772	
-0.133667	0.0624573	0.348772	
-0.0872803	0.0619751	0.331334	
-0.0897217	0.0622986	0.331334	
-0.0378418	0.061554	0.331334	
-0.0732422	0.0606384	0.331334	
-0.0854492	0.0607056	0.331334	
-0.142822	0.0612305	0.331334	
-0.0585938	0.0608032	0.331334	
-0.0799561	0.060321	0.331334	
-0.151367	0.0602905	0.331334	
-0.12207	0.0603638	0.331334	
-0.0756836	0.0602356	0.331334	
-0.144043	0.0601379	0.331334	
-0.112915	0.0605774	0.331334	
-0.0805664	0.0602966	0.331334	
-0.219116	0.0613159	0.331334	
-0.0976563	0.0611633	0.331334	
-0.150757	0.0616089	0.331334	
-0.164795	0.0625061	0.348772	
-0.149536	0.0631531	0.348772	
-0.222168	0.063739	0.348772	
-0.189209	0.0641113	0.348772	
-0.123901	0.0642883	0.348772	
-0.155029	0.064978	0.348772	
-0.111694	0.0655823	0.348772	
-0.158081	0.0660889	0.348772	
-0.174561	0.0670715	0.366211	
-0.112915	0.0677795	0.366211	
-0.0866699	0.0680908	0.366211	
-0.0891113	0.0684509	0.366211	
-0.0811768	0.0691406	0.366211	
-0.0646973	0.0693481	0.366211	
-0.10498	0.0703613	0.348772	
-0.0701904	0.0700562	0.348772	
-0.0762939	0.0707947	0.348772	
-0.0408936	0.0703186	0.348772	
-0.0622559	0.0704346	0.348772	
-0.105591	0.0714111	0.348772	
-0.0830078	0.0722046	0.348772	
-0.0268555	0.0723389	0.348772	
-0.0286865	0.0719116	0.348772	
-0.0244141	0.0707947	0.348772	
-0.0848389	0.0715149	0.348772	
0.0592041	0.0719604	0.348772	
0.0616455	0.0715149	0.348772	
-0.184326	0.0731506	0.348772	
-0.0268555	0.0733521	0.348772	
-0.0506592	0.0733398	0.348772	
-0.112305	0.0736267	0.348772	
-0.109253	0.0740479	0.348772	
-0.142822	0.0747864	0.348772	
-0.0921631	0.0753906	0.331334	
-0.116577	0.0759338	0.331334	
-0.214233	0.0773315	0.331334	
-0.0787354	0.0776184	0.331334	
0.0128174	0.0769897	0.331334	
-0.0775146	0.0775391	0.331334	
-0.114136	0.078595	0.331334	
-0.110474	0.0793213	0.331334	
-0.0384521	0.0792175	0.331334	
0.0152588	0.0790161	0.331334	
-0.0292969	0.0791199	0.331334	
-0.263062	0.0811707	0.331334	
-0.00488281	0.0810791	0.331334	
-0.0177002	0.0810425	0.331334	
-0.107422	0.0818176	0.331334	
-0.0939941	0.0826294	0.348772	
-0.144653	0.0833801	0.348772	
-0.067749	0.0839966	0.348772	
-0.0537109	0.0840881	0.348772	
-0.131836	0.085083	0.348772	
-0.113525	0.0857727	0.331334	
-0.067749	0.0862488	0.331334	
-0.0891113	0.0868469	0.331334	
-0.122681	0.0869385	0.331334	
-0.165405	0.0876709	0.331334	
-0.0787354	0.0884277	0.331334	
-0.0531006	0.0877686	0.331334	
-0.166016	0.0889526	0.331334	
-0.175781	0.0905334	0.331334	
-0.0457764	0.0902649	0.331334	
-0.241089	0.0921082	0.331334	
-0.139771	0.0928589	0.331334	
-0.148315	0.0939514	0.331334	
-0.194702	0.0957031	0.331334	
-0.188599	0.097113	0.331334	
-0.231323	0.0988953	0.331334	
-0.187988	0.100714	0.331334	
-0.172119	0.102228	0.331334	
-0.237427	0.104565	0.331334	
-0.167847	0.10575	0.331334	
-0.119629	0.106726	0.313895	
-0.344238	0.109961	0.313895	
-0.194702	0.111646	0.313895	
-0.145874	0.112622	0.313895	
-0.212402	0.114301	0.313895	
-0.266113	0.115985	0.313895	
-0.267334	0.117926	0.313895	
-0.250244	0.119324	0.313895	
-0.235596	0.120892	0.313895	
-0.386353	0.123419	0.313895	
-0.327148	0.125818	0.313895	
-0.317383	0.128094	0.313895	
-0.336304	0.131079	0.313895	
-0.380859	0.134155	0.313895	
-0.380859	0.137109	0.313895	
-0.373535	0.139417	0.313895	
-0.349731	0.142328	0.313895	
-0.355225	0.145081	0.313895	
-0.423584	0.147803	0.313895	
-0.34729	0.150055	0.313895	
-0.308838	0.152386	0.313895	
-0.402222	0.154968	0.313895	
-0.386963	0.157709	0.313895	
-0.336914	0.160272	0.313895	
-0.306396	0.161145	0.313895	
-0.202637	0.162195	0.313895	
-0.515137	0.165839	0.313895	
-0.335693	0.167548	0.313895	
-0.245972	0.168512	0.313895	
-0.308228	0.169373	0.313895	
-0.348511	0.170966	0.313895	
-0.337524	0.173102	0.313895	
-0.328979	0.174841	0.313895	
-0.250244	0.176227	0.313895	
-0.264893	0.177295	0.313895	
-0.292358	0.178473	0.313895	
-0.273438	0.180078	0.313895	
-0.20752	0.181287	0.313895	
-0.310059	0.183496	0.313895	
-0.238037	0.185065	0.313895	
-0.270996	0.187128	0.313895	
-0.271606	0.188794	0.313895	
-0.241699	0.190509	0.313895	
-0.267944	0.192426	0.313895	
-0.234985	0.194366	0.313895	
-0.204468	0.195789	0.313895	
-0.223389	0.196967	0.313895	
-0.247803	0.198615	0.313895	
-0.237427	0.20072	0.313895	
-0.216064	0.202594	0.313895	
-0.201416	0.204364	0.313895	
-0.256348	0.206079	0.313895	
-0.227661	0.207764	0.313895	
-0.196533	0.209113	0.331334	
-0.227051	0.20954	0.331334	
-0.219727	0.211469	0.331334	
-0.199585	0.212958	0.331334	
-0.180664	0.213641	0.331334	
-0.169678	0.214246	0.331334	
-0.241699	0.215234	0.331334	
-0.217896	0.216492	0.331334	
-0.160522	0.216931	0.313895	
-0.229492	0.217084	0.313895	
-0.266113	0.218958	0.313895	
-0.189209	0.220721	0.313895	
-0.20752	0.222021	0.313895	
-0.253906	0.223419	0.313895	
-0.234375	0.224658	0.313895	
-0.24231	0.226697	0.313895	
-0.222168	0.228766	0.313895	
-0.216675	0.23064	0.313895	
-0.269165	0.230701	0.313895	
-0.221558	0.232867	0.313895	
-0.234985	0.23504	0.313895	
-0.251465	0.236481	0.313895	
-0.161133	0.237152	0.313895	
-0.252686	0.238232	0.313895	
-0.233765	0.239893	0.313895	
-0.13855	0.240741	0.313895	
-0.15686	0.240991	0.313895	
-0.229492	0.242151	0.313895	
-0.210571	0.243579	0.313895	
-0.205078	0.244739	0.313895	
-0.130005	0.244812	0.313895	
-0.216675	0.245325	0.313895	
-0.235596	0.246893	0.313895	
-0.198975	0.248352	0.313895	
-0.209351	0.248785	0.313895	
-0.29541	0.249982	0.313895	
-0.224609	0.25177	0.313895	
-0.281372	0.252173	0.313895	
-0.296021	0.253735	0.313895	
-0.305786	0.25531	0.313895	
-0.331421	0.256677	0.331334	
-0.296021	0.257751	0.331334	
-0.297241	0.258411	0.331334	
-0.393066	0.260461	0.331334	
-0.320435	0.261945	0.331334	
-0.321655	0.262787	0.331334	
-0.336914	0.264478	0.331334	
-0.305786	0.266339	0.331334	
-0.36377	0.266534	0.313895	
-0.319214	0.26778	0.313895	
-0.266113	0.268982	0.313895	
-0.313721	0.269995	0.313895	
-0.283203	0.270166	0.313895	
-0.258789	0.270081	0.313895	
-0.245361	0.270032	0.313895	
-0.251465	0.27019	0.313895	
-0.236816	0.268695	0.313895	
-0.263062	0.268054	0.313895	
-0.19043	0.266785	0.313895	
-0.221558	0.265637	0.331334	
-0.240479	0.264233	0.331334	
-0.20813	0.262506	0.331334	
-0.209351	0.260864	0.331334	
-0.179443	0.259161	0.331334	
-0.195923	0.257568	0.331334	
-0.209351	0.255426	0.331334	
-0.177002	0.253723	0.331334	
-0.150757	0.252142	0.331334	
-0.232544	0.250446	0.331334	
-0.179443	0.24837	0.331334	
-0.13916	0.246393	0.331334	
-0.15564	0.244885	0.331334	
-0.117188	0.244031	0.331334	
-0.216064	0.24104	0.331334	
-0.120239	0.238885	0.331334	
-0.0640869	0.237067	0.331334	
-0.127563	0.23526	0.313895	
-0.108643	0.232861	0.313895	
-0.0604248	0.23009	0.313895	
-0.12146	0.228015	0.313895	
-0.0744629	0.226257	0.313895	
-0.10498	0.224658	0.313895	
-0.108032	0.222815	0.313895	
-0.0628662	0.220709	0.313895	
-0.0598145	0.219232	0.313895	
-0.125732	0.217389	0.313895	
-0.0500488	0.215509	0.313895	
-0.0213623	0.213013	0.331334	
-0.0579834	0.210876	0.331334	
-0.0518799	0.208978	0.331334	
-0.0817871	0.207117	0.331334	
-0.00671387	0.204834	0.331334	
-0.0201416	0.202991	0.331334	
-0.0714111	0.201471	0.331334	
-0.00793457	0.199072	0.331334	
-0.00610352	0.196759	0.331334	
-0.0262451	0.194861	0.331334	
-0.057373	0.19342	0.331334	
-0.0164795	0.191022	0.331334	
0.00244141	0.18877	0.331334	
0.0305176	0.187109	0.331334	
-0.0622559	0.185461	0.331334	
-0.0549316	0.183813	0.331334	
0.0115967	0.181934	0.331334	
0.00976563	0.180225	0.331334	
0.00854492	0.178613	0.331334	
-0.0128174	0.176324	0.331334	
0.0299072	0.174445	0.331334	
0.0335693	0.173175	0.331334	
-0.00915527	0.170972	0.331334	
-0.00305176	0.168341	0.331334	
0.0183105	0.166632	0.331334	
0.0463867	0.165021	0.331334	
0.0439453	0.162921	0.331334	
-0.0250244	0.160828	0.331334	
